NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
73,08/08/1998,48,20,78,24,05,80
74,17/08/1998,27,83,12,57,32,31
75,19/08/1998,04,53,55,71,73,47
76,22/08/1998,82,15,62,06,50,16
77,26/08/1998,36,63,90,48,83,[10]
78,29/08/1998,10,76,40,80,[72],66
79,05/09/1998,72,12,[19],53,22,88
80,09/09/1998,19,[77],43,05,73,44
81,12/09/1998,10,77,71,56,68,25
82,16/09/1998,61,42,43,81,11,01
83,19/09/1998,26,37,22,75,76,29
84,23/09/1998,03,78,80,45,33,57
85,26/09/1998,[67],[31],07,68,41,09
86,30/09/1998,40,90,28,31,[74],67
87,01/10/1998,20,74,34,61,44,87
88,06/10/1998,40,37,60,33,24,86
89,10/10/1998,68,64,05,17,38,14
90,14/10/1998,[42],[76],52,46,49,43
91,17/10/1998,55,15,76,28,88,42
92,21/10/1998,[50],13,10,64,78,59
93,24/10/1998,72,14,56,50,39,89
94,28/10/1998,[84],27,26,04,74,77
95,31/10/1998,[73],60,[84],80,37,64
96,02/11/1998,21,84,73,01,30,61
97,03/11/1998,65,68,63,78,15,02
98,04/11/1998,[23],44,74,25,03,89
99,07/11/1998,67,58,79,64,23,81
100,11/11/1998,16,[60],57,15,17,63
101,14/11/1998,90,60,19,38,81,80
102,18/11/1998,31,69,76,06,85,70
103,21/11/1998,50,[43],47,12,18,83
104,25/11/1998,[32],89,66,[56],36,43
105,28/11/1998,69,32,52,56,85,39
106,08/12/1998,50,15,12,[88],66,40
107,09/12/1998,33,61,88,31,77,86
108,12/12/1998,48,84,87,55,14,[37]
109,16/12/1998,39,42,40,37,86,09
110,19/12/1998,43,71,83,77,56,22
111,23/12/1998,13,49,28,[03],50,06
112,28/12/1998,09,79,47,03,26,[14]
113,30/12/1998,43,14,46,82,65,71
114,09/01/1999,30,36,49,89,45,63
115,12/01/1999,26,87,32,19,67,05
116,13/01/1999,13,24,[45],44,39,01
117,16/01/1999,51,[86],23,18,45,61
118,20/01/1999,07,37,90,12,09,86
119,23/01/1999,48,51,01,43,56,[45]
120,27/01/1999,36,46,74,75,45,47
121,30/01/1999,65,48,72,83,88,08
122,01/02/1999,14,84,40,[58],20,68
123,06/02/1999,54,10,58,[72],88,12
124,10/02/1999,69,16,72,02,[65],17
125,13/02/1999,10,48,49,65,06,38
126,17/02/1999,12,20,67,87,23,34
127,20/02/1999,[63],49,24,83,78,45
128,24/02/1999,69,26,59,74,04,63
129,27/02/1999,17,19,41,32,87,52
130,02/03/1999,55,07,88,42,06,75
131,03/03/1999,70,89,67,[80],81,45
132,04/03/1999,40,51,62,[41],66,[80]
133,05/03/1999,33,47,80,60,48,41
134,07/03/1999,[65],49,69,08,66,50
135,11/03/1999,06,53,90,03,07,65
136,13/03/1999,86,[72],42,68,64,19
137,17/03/1999,20,34,06,18,90,72
138,20/03/1999,70,03,07,14,45,68
139,24/03/1999,71,84,89,88,80,43
140,27/03/1999,76,[81],61,34,26,04
141,31/03/1999,27,07,18,80,83,81
142,08/04/1999,85,71,60,64,25,75
143,09/04/1999,46,78,23,12,90,54
144,12/04/1999,69,40,38,[76],81,41
145,14/04/1999,[63],62,39,66,13,76
146,17/04/1999,34,90,[83],70,77,63
147,21/04/1999,06,73,32,25,04,83
148,24/04/1999,[74],55,61,[20],64,53
149,28/04/1999,44,50,33,22,20,74
150,05/05/1999,55,86,53,01,51,73
151,06/05/1999,81,88,03,28,71,10
152,15/05/1999,36,[90],52,76,77,09
153,19/05/1999,54,72,33,73,07,[90]
154,22/05/1999,74,10,23,64,35,90
155,26/05/1999,28,73,[03],38,43,75
156,29/05/1999,70,13,04,59,16,03
157,02/06/1999,[10],79,34,62,49,[44]
158,03/06/1999,30,09,54,26,10,[44]
159,10/06/1999,50,73,27,68,41,44
160,11/06/1999,[87],38,61,58,64,82
161,16/06/1999,67,06,80,07,37,87
162,19/06/1999,29,41,20,86,56,05
163,23/06/1999,67,13,[31],58,68,23
164,26/06/1999,86,[37],36,90,71,31
165,30/06/1999,[77],65,23,19,08,37
166,01/07/1999,87,22,74,[44],13,77
167,04/07/1999,58,43,53,34,45,44
168,07/07/1999,84,13,40,[46],70,27
169,08/07/1999,38,87,83,82,63,46
170,14/07/1999,[88],58,[04],29,16,69
171,17/07/1999,63,84,48,60,88,04
172,21/07/1999,35,82,05,22,38,74
173,24/07/1999,11,[67],58,19,89,26
174,28/07/1999,23,[13],78,52,16,67
175,31/07/1999,89,68,64,90,84,13
176,05/08/1999,77,83,44,34,73,05
177,09/08/1999,68,[15],14,30,11,81
178,14/08/1999,[80],38,48,75,74,15
179,18/08/1999,81,85,64,73,45,80
180,21/08/1999,51,[67],16,13,65,56
181,25/08/1999,69,32,[01],37,63,67
182,28/08/1999,51,89,39,25,28,01
183,01/09/1999,07,14,12,45,24,16
184,06/09/1999,01,23,53,06,13,[77]
185,10/09/1999,45,16,32,[35],72,77
186,12/09/1999,40,80,78,12,59,35
187,15/09/1999,32,44,37,88,[20],75
188,18/09/1999,72,27,17,73,29,20
189,22/09/1999,88,60,15,79,12,33
190,25/09/1999,50,01,53,80,11,40
191,29/09/1999,79,38,47,37,06,[27]
192,02/10/1999,55,67,16,72,[04],27
193,03/10/1999,19,17,08,12,80,04
194,04/10/1999,72,20,[11],76,56,69
195,07/10/1999,[04],17,25,14,32,11
196,11/10/1999,67,75,42,77,01,04
197,13/10/1999,73,21,45,80,61,55
198,16/10/1999,30,37,34,71,06,24
199,20/10/1999,45,70,35,03,47,54
200,23/10/1999,26,22,60,88,67,58
201,27/10/1999,79,46,73,24,81,57
202,30/10/1999,82,72,34,76,25,06
203,08/11/1999,[29],70,21,90,39,16
204,09/11/1999,10,42,19,67,24,29
205,12/11/1999,[57],59,82,76,40,25
206,13/11/1999,27,06,80,50,77,57
207,17/11/1999,82,61,03,23,83,88
208,20/11/1999,06,80,73,78,[81],51
209,24/11/1999,76,62,20,45,31,81
210,27/11/1999,48,53,24,12,58,16
211,05/12/1999,20,[57],14,88,85,79
212,06/12/1999,03,07,10,86,37,[57]
213,15/12/1999,79,74,84,[35],32,57
214,18/12/1999,41,18,28,21,85,35
215,22/12/1999,57,61,63,82,13,42
216,27/12/1999,06,59,09,60,47,32
217,29/12/1999,63,[20],21,79,75,71
218,03/01/2000,14,[70],[88],15,42,20
219,04/01/2000,82,32,27,37,[88],70
220,07/01/2000,09,60,58,03,30,88
221,15/01/2000,43,19,39,62,76,48
222,19/01/2000,63,21,11,22,59,50
223,22/01/2000,39,71,29,54,57,20
224,26/01/2000,21,70,60,15,55,90
225,29/01/2000,57,62,87,02,63,[73]
226,02/02/2000,70,55,65,68,80,73
227,08/02/2000,63,47,30,13,12,28
228,09/02/2000,65,56,78,04,39,59
229,11/02/2000,28,57,49,44,64,89
230,12/02/2000,78,81,76,85,55,02
231,16/02/2000,20,06,18,17,11,59
232,19/02/2000,08,27,90,[54],39,[51]
233,23/02/2000,28,37,81,25,54,51
234,26/02/2000,89,53,65,44,61,86
235,01/03/2000,69,57,04,35,90,[48]
236,05/03/2000,[62],38,55,17,51,48
237,06/03/2000,37,71,01,13,53,62
238,15/03/2000,[17],33,66,06,31,43
239,18/03/2000,89,[08],61,78,35,17
240,22/03/2000,58,85,87,81,76,08
241,25/03/2000,89,65,02,57,22,19
242,29/03/2000,63,47,62,27,15,51
243,03/04/2000,57,06,26,70,01,12
244,10/04/2000,88,33,40,29,07,19
245,11/04/2000,02,24,67,03,16,15
246,15/04/2000,19,50,[53],62,21,28
247,19/04/2000,02,27,33,86,47,[53]
248,22/04/2000,05,88,64,74,77,53
249,26/04/2000,24,35,39,85,[82],48
250,29/04/2000,51,17,67,70,86,82
251,01/05/2000,42,08,59,45,88,68
252,02/05/2000,82,38,31,37,02,13
253,04/05/2000,64,48,52,[17],86,87
254,07/05/2000,38,33,10,67,71,17
255,08/05/2000,50,88,63,35,12,34
256,13/05/2000,23,36,78,80,56,83
257,17/05/2000,62,79,40,[32],59,38
258,20/05/2000,78,14,89,11,[19],[32]
259,24/05/2000,41,77,42,67,32,19
260,27/05/2000,87,10,08,90,22,72
261,31/05/2000,67,03,25,[39],50,53
262,05/06/2000,08,70,19,63,04,39
263,09/06/2000,85,34,66,23,26,56
264,12/06/2000,49,72,07,11,64,[48]
265,14/06/2000,16,09,77,70,75,48
266,17/06/2000,64,50,89,15,25,80
267,21/06/2000,29,35,32,69,71,49
268,24/06/2000,15,12,55,34,43,75
269,28/06/2000,[63],53,52,01,77,28
270,06/07/2000,89,17,18,41,03,63
271,10/07/2000,53,23,38,02,59,04
272,15/07/2000,21,16,39,65,08,10
273,19/07/2000,24,05,51,74,55,18
274,22/07/2000,06,60,[66],72,37,53
275,26/07/2000,54,13,42,81,10,66
276,29/07/2000,37,53,03,40,83,49
277,01/08/2000,56,76,29,57,79,31
278,03/08/2000,[15],86,47,75,71,06
279,04/08/2000,41,13,20,04,32,15
280,07/08/2000,47,87,12,54,26,03
281,11/08/2000,41,04,76,08,80,06
282,16/08/2000,53,50,42,[83],78,22
283,19/08/2000,82,21,14,49,27,83
284,23/08/2000,32,87,05,55,35,30
285,26/08/2000,41,[76],89,11,13,20
286,30/08/2000,85,15,04,19,14,76
287,02/09/2000,90,08,78,61,59,16
288,08/09/2000,76,52,51,[36],06,49
289,09/09/2000,80,75,18,62,47,36
290,12/09/2000,06,72,10,03,43,26
291,13/09/2000,62,77,88,82,39,55
292,16/09/2000,89,48,01,69,45,70
293,20/09/2000,37,17,09,08,[49],86
294,23/09/2000,14,[12],29,82,62,49
295,27/09/2000,56,[85],73,88,51,12
296,30/09/2000,84,87,71,48,05,85
297,05/10/2000,60,35,52,25,55,68
298,06/10/2000,19,09,39,86,82,12
299,14/10/2000,56,58,03,79,[37],16
300,18/10/2000,85,81,24,63,35,37
301,21/10/2000,56,48,41,52,33,15
302,25/10/2000,23,68,75,01,10,40
303,28/10/2000,41,39,61,76,02,38
304,03/11/2000,80,21,43,06,89,29
305,10/11/2000,87,56,28,74,42,46
306,11/11/2000,77,70,11,64,73,54
307,15/11/2000,27,68,71,09,45,66
308,18/11/2000,53,01,79,26,25,28
309,22/11/2000,85,42,21,49,03,64
310,25/11/2000,25,[14],50,39,72,89
311,29/11/2000,03,[49],52,65,81,14
312,01/12/2000,32,17,35,13,29,49
313,02/12/2000,03,[81],48,15,76,74
314,04/12/2000,33,82,67,04,71,81
315,07/12/2000,58,24,80,18,62,45
316,08/12/2000,84,49,16,43,11,15
317,13/12/2000,70,74,09,19,68,52
318,16/12/2000,84,08,63,54,66,62
319,20/12/2000,33,79,[36],23,55,76
320,23/12/2000,43,47,90,26,64,36
321,27/12/2000,33,85,11,68,59,84
322,30/12/2000,58,39,[01],14,05,20
323,08/01/2001,33,08,70,26,47,01
324,09/01/2001,05,39,43,63,82,53
325,12/01/2001,[55],46,11,10,45,16
326,13/01/2001,[50],58,32,48,86,55
327,17/01/2001,81,57,44,90,83,50
328,20/01/2001,35,62,22,41,53,16
329,24/01/2001,[90],28,[42],14,82,25
330,27/01/2001,29,56,65,80,42,90
331,31/01/2001,20,83,18,02,49,06
332,05/02/2001,65,86,[70],77,46,28
333,14/02/2001,02,82,59,75,45,70
334,17/02/2001,86,38,62,15,22,83
335,21/02/2001,17,30,09,40,37,[46]
336,24/02/2001,62,56,28,06,55,46
337,28/02/2001,75,78,26,79,80,25
338,01/03/2001,86,[33],77,43,59,83
339,02/03/2001,26,25,15,41,62,33
340,03/03/2001,39,89,[13],02,47,08
341,10/03/2001,18,56,40,05,51,13
342,11/03/2001,49,86,71,42,14,45
343,14/03/2001,[66],07,24,30,59,89
344,17/03/2001,70,35,62,28,36,66
345,21/03/2001,46,19,73,85,08,49
346,24/03/2001,81,39,43,61,56,65
347,28/03/2001,08,84,02,80,24,36
348,31/03/2001,39,63,88,74,64,11
349,04/04/2001,50,58,32,12,14,17
350,06/04/2001,63,89,57,[48],23,02
351,07/04/2001,70,36,82,77,88,48
352,08/04/2001,13,73,61,29,81,40
353,14/04/2001,66,49,22,05,65,63
354,18/04/2001,[10],64,74,11,88,82
355,21/04/2001,42,26,41,32,54,10
356,26/04/2001,07,38,02,31,12,71
357,28/04/2001,27,22,04,58,45,86
358,05/05/2001,02,44,14,43,55,32
359,09/05/2001,22,26,89,09,67,71
360,12/05/2001,43,74,08,53,[79],69
361,16/05/2001,63,47,48,14,32,79
362,19/05/2001,65,15,18,73,13,49
363,23/05/2001,52,81,06,36,80,68
364,26/05/2001,56,55,39,08,57,63
365,30/05/2001,26,43,05,64,[45],37
366,06/06/2001,[18],11,42,[44],83,45
367,10/06/2001,07,51,48,63,44,18
368,13/06/2001,11,85,50,03,88,43
369,16/06/2001,87,78,84,70,61,58
370,20/06/2001,60,81,19,12,07,21
371,23/06/2001,[34],54,32,64,25,83
372,27/06/2001,22,15,[77],04,87,34
373,30/06/2001,32,27,[31],16,20,77
374,02/07/2001,22,84,68,88,45,31
375,03/07/2001,89,56,23,63,[71],04
376,04/07/2001,45,65,34,[40],32,71
377,07/07/2001,63,61,05,12,88,40
378,11/07/2001,50,53,86,78,[10],82
379,14/07/2001,40,23,46,08,35,10
380,18/07/2001,44,31,01,64,59,77
381,21/07/2001,04,43,63,[80],37,22
382,25/07/2001,65,84,03,09,35,80
383,28/07/2001,[75],39,56,90,76,64
384,01/08/2001,27,47,31,58,34,75
385,08/08/2001,72,16,61,19,69,84
386,09/08/2001,27,14,01,83,08,87
387,16/08/2001,53,49,[73],25,12,67
388,18/08/2001,58,62,[07],74,61,73
389,22/08/2001,53,54,06,85,14,07
390,25/08/2001,72,57,84,10,38,12
391,29/08/2001,27,09,36,70,68,01
392,05/09/2001,57,05,90,86,44,11
393,06/09/2001,07,83,47,89,76,30
394,15/09/2001,41,04,24,29,18,59
395,19/09/2001,14,56,02,53,38,71
396,22/09/2001,57,55,21,45,10,30
397,26/09/2001,26,72,22,73,27,28
398,29/09/2001,88,69,62,70,86,14
399,01/10/2001,61,04,03,77,07,55
400,02/10/2001,14,30,35,76,08,31
401,03/10/2001,04,41,36,56,82,49
402,10/10/2001,68,75,18,74,39,61
403,11/10/2001,52,66,[72],37,35,14
404,12/10/2001,34,42,01,50,70,72
405,13/10/2001,87,85,05,19,51,40
406,17/10/2001,70,28,13,58,86,45
407,20/10/2001,64,84,18,49,60,80
408,24/10/2001,47,30,31,20,16,19
409,27/10/2001,85,48,12,23,70,86
410,31/10/2001,46,58,57,32,36,25
411,04/11/2001,17,05,63,21,[11],28
412,07/11/2001,41,71,89,52,81,11
413,08/11/2001,23,33,85,68,07,10
414,14/11/2001,52,49,44,25,31,21
415,17/11/2001,03,16,36,74,04,89
416,21/11/2001,88,66,01,10,23,07
417,24/11/2001,65,[83],14,87,53,55
418,28/11/2001,07,06,62,51,16,[83]
419,05/12/2001,21,[32],35,40,66,83
420,09/12/2001,43,[03],37,42,89,[32]
421,12/12/2001,[75],05,44,10,32,03
422,15/12/2001,78,61,[14],04,20,[75]
423,19/12/2001,83,01,68,70,75,14
424,22/12/2001,49,84,53,81,19,25
425,27/12/2001,68,32,[21],03,59,48
426,29/12/2001,[53],20,80,90,[26],21
427,31/12/2001,68,83,24,49,26,53
428,06/01/2002,41,63,66,51,54,69
429,16/01/2002,[58],50,85,38,80,90
430,19/01/2002,03,20,35,13,[46],58
431,23/01/2002,15,47,71,30,19,46
432,26/01/2002,[41],84,52,55,12,85
433,30/01/2002,76,66,25,33,51,41
434,01/02/2002,83,34,03,79,06,49
435,02/02/2002,33,39,23,74,31,84
436,03/02/2002,21,[88],60,[28],68,71
437,05/02/2002,19,45,[26],86,28,88
438,10/02/2002,07,17,15,[54],36,26
439,11/02/2002,14,63,70,87,18,54
440,13/02/2002,15,80,42,33,01,22
441,16/02/2002,14,87,39,73,53,55
442,20/02/2002,36,06,37,[61],59,62
443,23/02/2002,66,70,78,81,01,61
444,27/02/2002,59,69,17,88,56,14
445,04/03/2002,87,33,[40],[47],54,29
446,07/03/2002,15,[37],64,81,47,40
447,08/03/2002,66,73,21,34,14,37
448,12/03/2002,75,32,52,[26],71,23
449,13/03/2002,34,36,11,05,04,26
450,16/03/2002,40,76,64,90,68,20
451,20/03/2002,34,05,84,30,50,82
452,23/03/2002,[45],55,[35],77,42,15
453,27/03/2002,01,29,[38],51,35,45
454,30/03/2002,69,03,16,11,[82],38
455,05/04/2002,84,30,57,56,73,82
456,09/04/2002,69,[61],60,06,86,01
457,13/04/2002,10,41,88,53,52,61
458,17/04/2002,76,79,18,21,80,84
459,20/04/2002,[88],27,24,35,43,64
460,24/04/2002,[42],[62],[45],51,19,88
461,27/04/2002,27,87,74,[45],62,42
462,01/05/2002,60,21,41,37,71,45
463,06/05/2002,50,76,86,52,77,54
464,10/05/2002,41,04,51,89,85,43
465,12/05/2002,40,44,09,15,25,71
466,15/05/2002,17,33,14,69,31,21
467,18/05/2002,71,84,35,26,34,23
468,22/05/2002,31,13,58,28,59,79
469,25/05/2002,26,89,27,12,42,66
470,29/05/2002,46,88,62,49,77,40
471,02/06/2002,72,21,82,36,38,[79]
472,03/06/2002,62,37,[85],29,53,79
473,04/06/2002,61,06,32,05,67,85
474,07/06/2002,29,23,89,44,19,69
475,11/06/2002,83,03,76,86,28,15
476,15/06/2002,87,25,59,11,13,61
477,19/06/2002,86,64,08,33,71,16
478,22/06/2002,89,24,58,[60],30,22
479,26/06/2002,64,16,46,37,42,60
480,29/06/2002,11,88,81,38,09,17
481,08/07/2002,50,66,77,01,69,04
482,09/07/2002,84,[72],82,53,07,08
483,12/07/2002,16,57,90,64,51,72
484,13/07/2002,17,55,23,68,56,06
485,17/07/2002,83,70,38,21,[71],63
486,20/07/2002,17,76,20,44,[57],71
487,24/07/2002,63,84,89,11,19,57
488,27/07/2002,17,44,80,88,62,05
489,31/07/2002,11,31,49,24,40,20
490,05/08/2002,62,08,12,36,81,68
491,06/08/2002,57,69,25,[86],55,67
492,14/08/2002,83,75,[38],70,01,86
493,17/08/2002,25,20,05,07,59,38
494,21/08/2002,[33],15,88,30,35,87
495,24/08/2002,17,69,46,44,23,33
496,28/08/2002,08,79,66,26,38,25
497,31/08/2002,07,77,49,01,42,88
498,01/09/2002,21,54,29,45,28,36
499,02/09/2002,30,37,61,15,[87],52
500,03/09/2002,45,35,85,09,77,87
501,10/09/2002,88,57,86,44,56,[76]
502,11/09/2002,21,65,59,22,[52],76
503,14/09/2002,61,83,34,12,39,52
504,18/09/2002,20,23,30,78,88,44
505,21/09/2002,55,11,18,81,85,77
506,25/09/2002,76,89,51,01,10,16
507,28/09/2002,[56],50,83,54,78,23
508,04/10/2002,70,61,62,34,77,56
509,07/10/2002,43,02,57,28,79,90
510,08/10/2002,85,73,19,75,37,50
511,12/10/2002,32,40,29,16,48,70
512,16/10/2002,63,76,[78],31,22,79
513,19/10/2002,57,[10],27,66,37,78
514,23/10/2002,21,89,55,35,23,10
515,26/10/2002,57,40,82,43,46,77
516,30/10/2002,84,73,88,90,70,27
517,05/11/2002,82,78,15,13,36,86
518,09/11/2002,10,51,17,62,54,65
519,13/11/2002,86,16,83,55,[89],23
520,16/11/2002,73,53,[05],45,44,89
521,20/11/2002,23,11,58,47,60,05
522,23/11/2002,44,26,90,51,18,63
523,27/11/2002,14,80,85,69,42,68
524,30/11/2002,26,10,20,[56],16,48
525,01/12/2002,85,65,35,34,17,56
526,06/12/2002,26,84,75,82,12,45
527,10/12/2002,63,58,62,51,86,37
528,12/12/2002,12,48,66,02,[08],01
529,14/12/2002,86,46,03,33,21,08
530,17/12/2002,35,47,14,69,36,58
531,19/12/2002,86,05,34,[27],30,31
532,21/12/2002,49,81,59,88,18,[27]
533,24/12/2002,70,82,52,02,65,27
534,27/12/2002,81,83,42,06,01,03
535,28/12/2002,87,33,50,73,41,49
536,31/12/2002,75,62,76,17,14,85
537,02/01/2003,71,[24],31,45,37,[81]
538,03/01/2003,14,90,40,56,81,24
539,10/01/2003,08,72,84,27,12,80
540,15/01/2003,81,89,17,66,86,55
541,18/01/2003,84,46,[82],02,49,56
542,22/01/2003,90,70,75,50,62,82
543,25/01/2003,58,51,57,69,89,86
544,29/01/2003,82,33,65,41,37,56
545,01/02/2003,27,36,05,11,22,90
546,04/02/2003,18,80,43,34,06,58
547,07/02/2003,27,40,67,28,78,63
548,08/02/2003,34,13,17,57,16,09
549,15/02/2003,41,77,51,[12],45,66
550,19/02/2003,09,85,36,71,03,[12]
551,22/02/2003,51,90,62,19,61,12
552,26/02/2003,17,82,88,81,[41],45
553,05/03/2003,84,48,01,49,87,41
554,09/03/2003,17,02,06,63,12,19
555,11/03/2003,78,47,77,56,18,45
556,12/03/2003,[81],73,25,37,80,09
557,15/03/2003,20,[71],07,55,29,81
558,19/03/2003,23,[75],43,27,56,71
559,22/03/2003,58,67,46,17,01,75
560,26/03/2003,[37],34,52,49,68,32
561,29/03/2003,15,51,89,61,43,37
562,01/04/2003,31,[85],80,81,54,01
563,06/04/2003,37,[17],16,26,28,85
564,10/04/2003,84,76,35,29,45,17
565,16/04/2003,62,87,73,75,[22],68
566,19/04/2003,88,64,15,90,37,22
567,23/04/2003,75,26,53,69,[11],45
568,26/04/2003,66,21,40,83,[68],11
569,30/04/2003,26,62,39,10,18,[68]
570,02/05/2003,38,86,35,60,74,68
571,03/05/2003,18,71,80,54,12,85
572,04/05/2003,40,29,79,76,57,67
573,07/05/2003,18,12,75,63,47,81
574,11/05/2003,68,74,70,62,50,80
575,14/05/2003,14,24,73,13,79,29
576,17/05/2003,67,44,38,21,16,87
577,21/05/2003,79,[75],61,[05],90,39
578,24/05/2003,88,53,28,48,05,75
579,28/05/2003,61,12,58,35,65,54
580,31/05/2003,[44],62,40,76,85,90
581,08/06/2003,47,30,56,53,48,44
582,09/06/2003,42,08,72,24,73,21
583,12/06/2003,81,50,49,74,17,16
584,14/06/2003,02,18,01,27,43,47
585,18/06/2003,46,06,25,83,59,71
586,21/06/2003,02,26,30,12,65,74
587,25/06/2003,45,07,39,19,86,48
588,28/06/2003,[74],01,73,40,09,59
589,05/07/2003,48,34,14,49,18,74
590,06/07/2003,01,02,89,26,04,19
591,16/07/2003,57,38,[15],[37],87,76
592,19/07/2003,50,[47],29,18,15,37
593,23/07/2003,87,14,27,07,80,47
594,26/07/2003,01,67,78,10,35,57
595,30/07/2003,08,04,03,86,28,77
596,01/08/2003,18,74,82,[90],46,07
597,02/08/2003,49,73,26,05,50,90
598,03/08/2003,14,64,31,32,79,03
599,10/08/2003,[08],27,42,34,83,88
600,11/08/2003,84,70,01,41,26,08
601,13/08/2003,52,07,82,57,43,30
602,16/08/2003,49,86,44,11,09,39
603,20/08/2003,52,83,35,80,61,55
604,23/08/2003,09,08,[42],10,63,18
605,27/08/2003,06,87,70,68,75,42
606,30/08/2003,08,01,22,28,64,77
607,04/09/2003,61,05,88,36,02,86
608,07/09/2003,77,[76],44,04,14,16
609,08/09/2003,36,39,66,38,83,[76]
610,13/09/2003,90,[48],55,37,87,76
611,17/09/2003,39,34,18,[64],01,48
612,20/09/2003,33,73,25,67,68,[64]
613,24/09/2003,51,77,44,42,65,64
614,27/09/2003,26,61,03,41,56,39
615,05/10/2003,65,82,52,90,17,55
616,09/10/2003,86,38,46,22,47,77
617,12/10/2003,51,64,72,50,81,39
618,15/10/2003,37,[73],62,79,06,90
619,18/10/2003,11,34,30,43,26,73
620,22/10/2003,41,01,44,04,[14],82
621,25/10/2003,64,15,76,80,86,14
622,29/10/2003,62,88,66,49,55,[54]
623,01/11/2003,52,02,[12],20,63,54
624,06/11/2003,90,27,39,67,11,12
625,10/11/2003,32,[47],43,87,07,40
626,15/11/2003,55,13,25,16,45,47
627,19/11/2003,54,78,88,[86],81,35
628,22/11/2003,11,31,23,02,40,86
629,26/11/2003,81,54,83,03,65,27
630,29/11/2003,68,66,70,46,79,78
631,02/12/2003,65,88,84,38,50,63
632,03/12/2003,14,24,34,85,60,22
633,04/12/2003,27,82,30,05,58,78
634,07/12/2003,85,79,04,61,84,63
635,11/12/2003,88,10,80,11,83,46
636,13/12/2003,79,18,32,55,29,82
637,17/12/2003,50,58,78,[48],65,20
638,20/12/2003,[42],73,01,[03],83,48
639,24/12/2003,40,54,[36],59,42,[03]
640,27/12/2003,33,84,72,[19],03,36
641,31/12/2003,51,74,53,37,07,19
642,09/01/2004,03,36,31,[82],[15],43
643,12/01/2004,66,05,67,84,82,15
644,14/01/2004,03,41,90,[65],64,74
645,17/01/2004,05,82,15,59,70,65
646,21/01/2004,19,60,04,06,40,79
647,24/01/2004,80,53,36,64,90,03
648,28/01/2004,27,22,52,[48],83,81
649,31/01/2004,88,72,54,07,41,48
650,10/02/2004,04,66,63,26,11,53
