NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
149,28/04/1999,35,29,11,57,28,15
150,05/05/1999,35,29,11,57,15,[28]
151,06/05/1999,35,29,11,57,15,30
152,15/05/1999,35,29,11,57,15,31
153,19/05/1999,[35],29,11,57,15,31
154,22/05/1999,11,29,57,15,31,30
155,26/05/1999,11,29,57,15,31,30
156,29/05/1999,11,29,57,15,31,30
157,02/06/1999,29,11,57,15,31,[30]
158,03/06/1999,29,11,57,15,31,82
159,10/06/1999,11,29,57,15,31,[82]
160,11/06/1999,11,29,57,15,31,05
161,16/06/1999,11,[29],57,15,31,[05]
162,19/06/1999,11,57,15,02,24,45
163,23/06/1999,11,57,15,02,24,45
164,26/06/1999,11,57,15,02,24,45
165,30/06/1999,11,57,15,02,24,45
166,01/07/1999,11,57,15,24,02,47
167,04/07/1999,11,57,15,24,02,47
168,07/07/1999,11,57,15,24,02,47
169,08/07/1999,11,57,15,24,02,47
170,14/07/1999,11,57,15,24,02,47
171,17/07/1999,11,57,15,24,02,47
172,21/07/1999,[11],57,15,24,02,47
173,24/07/1999,21,57,15,24,02,17
174,28/07/1999,21,57,15,02,24,17
175,31/07/1999,21,57,15,02,24,17
176,05/08/1999,21,57,[15],02,24,17
177,09/08/1999,21,57,24,02,17,47
178,14/08/1999,21,57,24,02,17,47
179,18/08/1999,21,57,24,02,17,47
180,21/08/1999,21,57,24,02,17,47
181,25/08/1999,21,57,24,02,17,47
182,28/08/1999,21,57,[24],02,17,47
183,01/09/1999,21,57,02,18,66,33
184,06/09/1999,21,57,02,18,66,33
185,10/09/1999,21,57,02,18,66,33
186,12/09/1999,21,57,02,18,66,33
187,15/09/1999,21,57,02,18,66,33
188,18/09/1999,21,57,02,18,66,[33]
189,22/09/1999,21,57,02,18,66,55
190,25/09/1999,21,57,02,18,66,55
191,29/09/1999,21,57,02,18,66,[55]
192,02/10/1999,21,57,02,18,66,49
193,03/10/1999,21,57,02,18,66,49
194,04/10/1999,21,57,02,18,66,49
195,07/10/1999,21,57,02,18,66,49
196,11/10/1999,[21],57,02,18,66,62
197,13/10/1999,57,02,18,66,62,49
198,16/10/1999,57,02,18,66,62,49
199,20/10/1999,57,02,18,66,62,49
200,23/10/1999,[57],02,18,66,62,49
201,27/10/1999,02,18,66,49,09,41
202,30/10/1999,02,18,66,49,09,36
203,08/11/1999,02,18,66,49,62,09
204,09/11/1999,02,18,66,49,62,09
205,12/11/1999,02,18,66,49,62,09
206,13/11/1999,02,18,66,49,62,09
207,17/11/1999,02,18,66,49,09,36
208,20/11/1999,02,18,66,49,09,36
209,24/11/1999,02,18,66,49,09,41
210,27/11/1999,02,18,66,49,09,41
211,05/12/1999,02,18,66,49,09,41
212,06/12/1999,02,18,66,49,09,41
213,15/12/1999,02,[18],66,49,09,[41]
214,18/12/1999,02,66,49,43,87,52
215,22/12/1999,02,66,49,43,87,52
216,27/12/1999,02,66,49,43,87,52
217,29/12/1999,02,66,49,43,87,52
218,03/01/2000,02,66,49,43,87,52
219,04/01/2000,02,66,49,43,87,52
220,07/01/2000,02,66,49,[43],87,52
221,15/01/2000,02,66,49,87,52,65
222,19/01/2000,02,66,49,87,52,05
223,22/01/2000,02,66,49,87,52,05
224,26/01/2000,[02],66,49,[87],52,05
225,29/01/2000,66,49,52,05,[68],89
226,02/02/2000,66,49,52,05,64,89
227,08/02/2000,66,49,52,05,64,89
228,09/02/2000,66,[49],52,05,[64],[89]
229,11/02/2000,66,52,05,33,38,08
230,12/02/2000,66,52,05,33,38,08
231,16/02/2000,66,52,05,33,38,69
232,19/02/2000,66,52,05,33,38,69
233,23/02/2000,66,52,05,33,38,69
234,26/02/2000,66,52,05,33,38,[69]
235,01/03/2000,66,52,05,33,[38],01
236,05/03/2000,66,52,05,33,[01],46
237,06/03/2000,[66],52,05,[33],46,26
238,15/03/2000,36,52,05,40,83,23
239,18/03/2000,36,52,05,40,83,77
240,22/03/2000,36,52,05,40,77,83
241,25/03/2000,36,52,05,40,77,83
242,29/03/2000,36,52,05,40,72,83
243,03/04/2000,36,52,05,[40],72,83
244,10/04/2000,36,52,05,77,83,23
245,11/04/2000,36,52,05,83,23,77
246,15/04/2000,36,52,05,77,83,23
247,19/04/2000,36,52,[05],[77],83,23
248,22/04/2000,36,52,34,83,23,41
249,26/04/2000,36,52,34,83,23,45
250,29/04/2000,36,52,34,83,23,[45]
251,01/05/2000,36,52,34,83,23,41
252,02/05/2000,36,[52],34,23,83,41
253,04/05/2000,36,72,34,23,83,41
254,07/05/2000,36,72,[34],23,83,41
255,08/05/2000,[36],72,[23],41,84,75
256,13/05/2000,72,46,41,84,75,09
257,17/05/2000,72,46,41,84,75,09
258,20/05/2000,72,46,[41],84,75,09
259,24/05/2000,[72],46,84,75,09,49
260,27/05/2000,46,84,75,09,49,57
261,31/05/2000,46,84,75,09,49,73
262,05/06/2000,46,84,75,09,49,73
263,09/06/2000,46,84,75,09,[49],73
264,12/06/2000,46,84,[75],[09],18,73
265,14/06/2000,46,84,18,73,30,60
266,17/06/2000,46,84,60,18,73,30
267,21/06/2000,46,84,60,18,73,30
268,24/06/2000,46,84,60,18,73,30
269,28/06/2000,46,84,60,[18],73,30
270,06/07/2000,46,84,60,73,20,58
271,10/07/2000,46,84,60,73,20,58
272,15/07/2000,46,84,60,73,20,58
273,19/07/2000,46,84,[60],73,20,58
274,22/07/2000,46,84,30,73,20,58
275,26/07/2000,46,84,73,30,20,58
276,29/07/2000,46,84,73,30,20,58
277,01/08/2000,46,84,73,30,20,58
278,03/08/2000,46,84,73,30,[20],58
279,04/08/2000,46,84,73,30,44,58
280,07/08/2000,46,84,73,30,44,58
281,11/08/2000,46,84,73,30,44,58
282,16/08/2000,46,84,73,30,44,58
283,19/08/2000,46,84,73,[30],44,58
284,23/08/2000,46,84,73,58,61,68
285,26/08/2000,46,84,73,61,58,68
286,30/08/2000,46,84,73,[61],58,45
287,02/09/2000,46,84,73,58,68,45
288,08/09/2000,46,84,73,58,68,45
289,09/09/2000,46,84,73,58,68,45
290,12/09/2000,46,84,73,58,45,68
291,13/09/2000,46,84,73,58,68,[45]
292,16/09/2000,46,84,73,58,68,33
293,20/09/2000,46,84,73,58,68,33
294,23/09/2000,46,84,[73],58,68,33
295,27/09/2000,46,[84],58,33,07,67
296,30/09/2000,46,44,58,33,07,28
297,05/10/2000,46,44,58,33,07,28
298,06/10/2000,46,44,[58],33,07,28
299,14/10/2000,46,44,33,07,28,67
300,18/10/2000,46,44,[33],07,28,67
301,21/10/2000,46,44,07,28,67,65
302,25/10/2000,46,44,07,28,[02],67
303,28/10/2000,46,44,07,28,65,67
304,03/11/2000,[46],44,07,[28],65,64
305,10/11/2000,44,07,65,31,57,66
306,11/11/2000,44,07,65,31,57,[66]
307,15/11/2000,44,07,65,31,57,[53]
308,18/11/2000,44,07,65,31,57,30
309,22/11/2000,44,67,65,31,57,30
310,25/11/2000,44,67,[65],31,57,22
311,29/11/2000,44,67,31,22,30,90
312,01/12/2000,44,67,31,22,30,59
313,02/12/2000,44,[67],31,22,30,59
314,04/12/2000,44,07,31,22,30,90
315,07/12/2000,44,07,31,22,30,90
316,08/12/2000,44,07,31,22,30,59
317,13/12/2000,44,07,31,22,30,69
318,16/12/2000,44,07,31,22,30,90
319,20/12/2000,44,07,31,22,30,69
320,23/12/2000,44,07,31,22,30,69
321,27/12/2000,44,07,31,22,30,69
322,30/12/2000,44,07,31,22,30,69
323,08/01/2001,44,07,31,22,30,69
324,09/01/2001,44,07,31,22,30,69
325,12/01/2001,44,07,31,22,30,69
326,13/01/2001,[44],07,31,22,30,[83]
327,17/01/2001,07,34,31,[22],30,69
328,20/01/2001,07,34,31,30,69,78
329,24/01/2001,07,34,31,30,69,78
330,27/01/2001,07,34,31,30,69,78
331,31/01/2001,07,34,31,30,69,78
332,05/02/2001,07,34,31,30,78,69
333,14/02/2001,07,34,31,30,78,69
334,17/02/2001,07,34,31,[30],78,69
335,21/02/2001,07,34,31,78,69,60
336,24/02/2001,07,34,31,[78],69,60
337,28/02/2001,07,34,31,69,60,88
338,01/03/2001,07,34,31,69,51,60
339,02/03/2001,07,34,31,69,51,60
340,03/03/2001,07,34,31,69,[51],60
341,10/03/2001,07,34,31,69,88,60
342,11/03/2001,[07],34,31,69,88,60
343,14/03/2001,34,31,69,88,60,61
344,17/03/2001,34,31,69,88,60,12
345,21/03/2001,34,31,69,88,60,12
346,24/03/2001,34,31,69,88,60,12
347,28/03/2001,34,31,69,[88],60,12
348,31/03/2001,34,31,69,60,[12],87
349,04/04/2001,34,31,69,60,87,72
350,06/04/2001,34,31,69,60,87,72
351,07/04/2001,34,31,69,60,87,72
352,08/04/2001,34,31,69,60,87,72
353,14/04/2001,34,31,69,60,87,72
354,18/04/2001,34,31,69,60,87,72
355,21/04/2001,34,[31],69,60,87,72
356,26/04/2001,34,69,60,87,72,21
357,28/04/2001,34,69,60,87,72,21
358,05/05/2001,34,69,60,87,72,21
359,09/05/2001,34,[69],60,87,21,72
360,12/05/2001,34,60,72,87,21,03
361,16/05/2001,34,60,72,87,21,03
362,19/05/2001,34,60,72,87,21,03
363,23/05/2001,34,60,72,87,21,03
364,26/05/2001,34,60,72,87,21,03
365,30/05/2001,34,60,72,87,21,03
366,06/06/2001,34,60,72,87,21,03
367,10/06/2001,34,60,72,87,21,[03]
368,13/06/2001,34,60,72,[87],21,76
369,16/06/2001,34,[60],72,[21],76,01
370,20/06/2001,[34],72,76,01,16,20
371,23/06/2001,72,76,01,20,90,33
372,27/06/2001,72,76,01,[20],90,33
373,30/06/2001,72,76,01,90,33,62
374,02/07/2001,72,76,01,90,33,62
375,03/07/2001,72,76,01,90,33,62
376,04/07/2001,72,76,01,90,33,62
377,07/07/2001,72,76,01,90,33,62
378,11/07/2001,72,76,01,90,33,[35]
379,14/07/2001,72,76,[01],90,33,30
380,18/07/2001,72,76,90,33,30,62
381,21/07/2001,72,76,90,33,30,62
382,25/07/2001,72,[76],[90],33,28,30
383,28/07/2001,72,33,28,30,62,17
384,01/08/2001,[72],33,28,30,62,17
385,08/08/2001,33,30,28,17,62,38
386,09/08/2001,33,28,30,62,17,38
387,16/08/2001,33,28,30,[62],17,38
388,18/08/2001,33,28,30,17,38,41
389,22/08/2001,33,28,30,17,41,[38]
390,25/08/2001,33,28,30,17,41,52
391,29/08/2001,33,28,30,17,41,52
392,05/09/2001,33,28,[30],17,41,52
393,06/09/2001,33,28,[24],17,[41],66
394,15/09/2001,33,28,17,66,52,13
395,19/09/2001,33,28,17,66,52,13
396,22/09/2001,33,[28],17,66,52,13
397,26/09/2001,33,17,66,52,13,51
398,29/09/2001,33,17,66,52,13,51
399,01/10/2001,33,17,66,52,13,51
400,02/10/2001,33,17,66,52,13,51
401,03/10/2001,33,17,66,52,13,51
402,10/10/2001,33,17,[66],[52],51,79
403,11/10/2001,33,17,51,79,[42],60
404,12/10/2001,33,17,[51],79,60,48
405,13/10/2001,33,17,79,60,48,20
406,17/10/2001,33,17,79,[60],48,20
407,20/10/2001,33,17,79,48,[20],81
408,24/10/2001,33,17,79,[48],81,15
409,27/10/2001,33,17,79,81,15,[46]
410,31/10/2001,33,[17],79,81,15,78
411,04/11/2001,33,79,[81],15,78,67
412,07/11/2001,[33],79,15,78,65,67
413,08/11/2001,79,15,78,67,43,06
414,14/11/2001,79,15,78,67,43,54
415,17/11/2001,79,15,78,43,65,67
416,21/11/2001,79,15,78,43,67,[65]
417,24/11/2001,79,15,78,43,67,[06]
418,28/11/2001,79,15,43,78,67,54
419,05/12/2001,79,15,78,[43],67,54
420,09/12/2001,79,15,78,67,54,24
421,12/12/2001,79,15,[78],67,54,24
422,15/12/2001,79,15,54,67,24,02
423,19/12/2001,79,15,54,67,24,02
424,22/12/2001,79,15,54,67,24,29
425,27/12/2001,79,15,54,67,24,29
426,29/12/2001,79,15,54,67,[24],29
427,31/12/2001,79,15,[54],67,29,02
428,06/01/2002,79,15,67,02,09,[38]
429,16/01/2002,79,15,67,02,09,82
430,19/01/2002,79,[15],67,02,09,77
431,23/01/2002,79,67,02,73,08,27
432,26/01/2002,79,67,02,73,08,27
433,30/01/2002,[79],67,02,73,08,56
434,01/02/2002,67,09,02,73,56,60
435,02/02/2002,67,09,02,73,56,64
436,03/02/2002,67,09,02,73,56,64
437,05/02/2002,67,09,02,73,77,82
438,10/02/2002,67,09,73,02,22,77
439,11/02/2002,67,09,73,02,[22],77
