NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
234,26/02/2000,81,37,86,55,64,27
235,01/03/2000,88,85,80,63,28,73
236,05/03/2000,[62],40,63,06,50,17
237,06/03/2000,77,45,16,35,72,37
238,15/03/2000,37,47,48,79,33,25
239,18/03/2000,[76],37,20,06,[81],57
240,22/03/2000,13,18,63,06,17,20
241,25/03/2000,06,13,44,73,23,55
242,29/03/2000,80,83,48,81,60,63
243,03/04/2000,83,45,71,47,[88],73
244,10/04/2000,48,05,68,80,70,85
245,11/04/2000,79,48,59,13,23,80
246,15/04/2000,63,06,13,82,48,57
247,19/04/2000,06,[05],38,17,50,14
248,22/04/2000,44,73,77,81,22,43
249,26/04/2000,88,59,79,36,28,84
250,29/04/2000,37,62,[88],06,40,01
251,01/05/2000,71,81,88,80,84,72
252,02/05/2000,37,16,06,67,29,88
253,04/05/2000,42,88,06,55,37,07
254,07/05/2000,17,80,38,77,76,51
255,08/05/2000,88,33,77,86,73,61
256,13/05/2000,69,81,76,[32],37,64
257,17/05/2000,20,16,06,57,88,80
258,20/05/2000,[67],[77],75,04,13,01
259,24/05/2000,45,40,13,55,25,06
260,27/05/2000,73,80,72,19,43,81
261,31/05/2000,79,81,86,24,37,27
262,05/06/2000,19,67,60,20,59,79
263,09/06/2000,40,23,12,[64],81,86
264,12/06/2000,67,20,17,72,06,74
265,14/06/2000,73,88,[80],45,10,72
266,17/06/2000,81,12,85,61,07,27
267,21/06/2000,88,85,06,[15],[55],40
268,24/06/2000,80,45,70,36,81,13
269,28/06/2000,45,72,77,06,35,16
270,06/07/2000,67,19,26,42,13,81
271,10/07/2000,64,62,17,49,06,77
272,15/07/2000,63,[24],20,65,39,70
273,19/07/2000,59,85,26,25,22,[37]
274,22/07/2000,16,72,45,19,05,29
275,26/07/2000,72,90,76,65,89,34
276,29/07/2000,74,06,[29],49,37,19
277,01/08/2000,57,[15],50,25,55,[06]
278,03/08/2000,70,63,45,88,90,81
279,04/08/2000,88,32,04,27,55,79
280,07/08/2000,65,88,43,67,71,82
281,11/08/2000,20,76,56,72,69,47
282,16/08/2000,06,81,39,79,37,53
283,19/08/2000,88,04,29,06,49,[87]
284,23/08/2000,39,[13],24,01,80,63
285,26/08/2000,[04],25,12,32,47,17
286,30/08/2000,50,22,12,27,42,80
287,02/09/2000,81,87,[76],37,85,44
288,08/09/2000,15,33,72,55,42,25
289,09/09/2000,50,27,15,69,29,23
290,12/09/2000,03,79,04,19,16,76
291,13/09/2000,80,[48],63,50,81,37
292,16/09/2000,67,36,66,51,88,80
293,20/09/2000,56,43,71,77,51,22
294,23/09/2000,55,87,06,48,30,49
295,27/09/2000,88,01,86,37,40,81
296,30/09/2000,13,09,63,37,42,86
297,05/10/2000,88,22,[39],[12],13,04
298,06/10/2000,[56],43,51,48,77,45
299,14/10/2000,79,48,[63],57,49,29
300,18/10/2000,65,67,[56],17,82,70
301,21/10/2000,50,88,49,66,85,12
302,25/10/2000,72,88,12,77,45,80
303,28/10/2000,63,04,76,[29],[80],52
304,03/11/2000,81,76,61,04,34,62
305,10/11/2000,76,37,88,86,45,63
306,11/11/2000,25,73,67,[68],83,15
307,15/11/2000,88,43,13,37,12,82
308,18/11/2000,16,45,14,[03],07,17
309,22/11/2000,67,06,13,76,87,55
310,25/11/2000,04,77,27,74,26,84
311,29/11/2000,03,76,[49],88,75,06
312,01/12/2000,12,[15],75,55,34,43
313,02/12/2000,80,85,63,13,[81],64
314,04/12/2000,63,88,[80],17,50,12
315,07/12/2000,06,23,27,26,69,72
316,08/12/2000,48,63,49,81,29,76
317,13/12/2000,88,43,72,25,71,12
318,16/12/2000,83,70,34,63,90,[23]
319,20/12/2000,50,72,40,37,15,06
320,23/12/2000,72,76,77,43,06,73
321,27/12/2000,[39],72,13,43,68,[01]
322,30/12/2000,12,88,37,10,58,49
323,08/01/2001,88,33,40,08,07,49
324,09/01/2001,70,63,56,89,58,26
325,12/01/2001,19,63,37,24,12,80
326,13/01/2001,71,37,88,13,63,48
327,17/01/2001,25,85,73,71,68,76
328,20/01/2001,48,63,80,19,10,06
329,24/01/2001,49,77,70,87,03,81
330,27/01/2001,[06],87,67,81,64,63
331,31/01/2001,68,03,25,14,15,19
332,05/02/2001,48,90,03,63,[45],58
333,14/02/2001,88,80,08,89,67,06
334,17/02/2001,80,10,04,06,81,13
335,21/02/2001,29,12,[62],[56],45,43
336,24/02/2001,70,63,50,62,16,45
337,28/02/2001,03,64,49,85,81,42
338,01/03/2001,14,37,03,06,48,55
339,02/03/2001,68,12,01,23,48,85
340,03/03/2001,77,[05],[51],04,81,86
341,10/03/2001,37,63,[86],13,06,32
342,11/03/2001,37,88,32,49,13,43
343,14/03/2001,23,56,15,48,32,67
344,17/03/2001,26,80,33,63,88,70
345,21/03/2001,[56],76,25,13,85,82
346,24/03/2001,49,63,51,03,[02],79
347,28/03/2001,76,06,84,23,62,56
348,31/03/2001,48,24,39,70,85,82
349,04/04/2001,88,77,01,42,04,56
350,06/04/2001,62,51,80,23,55,38
351,07/04/2001,88,80,48,45,89,58
352,08/04/2001,76,06,15,81,80,[63]
353,14/04/2001,03,26,06,65,67,53
354,18/04/2001,50,58,17,[32],14,12
355,21/04/2001,72,41,03,73,40,50
356,26/04/2001,17,48,06,13,51,[86]
357,28/04/2001,80,48,24,05,37,84
358,05/05/2001,77,[89],63,13,42,86
359,09/05/2001,81,13,24,57,46,[43]
360,12/05/2001,85,06,82,03,49,16
361,16/05/2001,14,57,72,71,82,06
362,19/05/2001,03,49,63,74,86,13
363,23/05/2001,62,80,76,75,20,47
364,26/05/2001,[26],70,23,34,56,55
365,30/05/2001,13,84,68,56,33,77
366,06/06/2001,86,37,32,27,71,66
367,10/06/2001,86,23,71,45,36,70
368,13/06/2001,39,81,14,48,03,37
369,16/06/2001,37,63,67,87,80,06
370,20/06/2001,56,48,85,71,73,76
371,23/06/2001,64,71,55,53,39,[04]
372,27/06/2001,80,81,45,53,[77],10
373,30/06/2001,12,55,73,80,04,48
374,02/07/2001,37,82,05,02,31,13
375,03/07/2001,88,04,77,26,64,70
376,04/07/2001,[12],[63],[88],45,89,15
377,07/07/2001,80,88,77,56,[78],48
378,11/07/2001,14,27,83,39,49,56
379,14/07/2001,76,38,39,41,28,88
380,18/07/2001,45,68,71,77,39,73
381,21/07/2001,56,32,20,45,[03],[80]
382,25/07/2001,63,88,13,49,[76],20
383,28/07/2001,63,80,43,70,50,83
384,01/08/2001,88,04,[72],15,63,06
385,08/08/2001,06,48,49,65,10,63
386,09/08/2001,05,55,[53],87,32,88
387,16/08/2001,81,06,39,04,63,56
388,18/08/2001,80,65,48,81,63,[06]
389,22/08/2001,42,86,[72],16,64,43
390,25/08/2001,88,73,72,16,17,53
391,29/08/2001,63,88,08,25,79,62
392,05/09/2001,35,62,68,48,41,53
393,06/09/2001,[04],62,35,05,66,36
394,15/09/2001,84,23,28,49,88,57
395,19/09/2001,86,49,06,04,[45],16
396,22/09/2001,55,50,37,32,06,71
397,26/09/2001,03,79,80,[88],12,81
398,29/09/2001,88,37,82,48,70,32
399,01/10/2001,80,06,81,37,84,48
400,02/10/2001,76,89,12,22,53,59
401,03/10/2001,32,87,80,49,56,29
402,10/10/2001,80,[37],06,43,86,[72]
403,11/10/2001,49,37,82,10,[42],52
404,12/10/2001,81,37,49,83,82,88
405,13/10/2001,[45],[13],68,25,76,[86]
406,17/10/2001,02,43,59,45,86,44
407,20/10/2001,73,61,84,01,[30],21
408,24/10/2001,88,04,22,68,84,27
409,27/10/2001,88,71,01,[36],72,42
410,31/10/2001,88,55,81,85,57,04
411,04/11/2001,42,39,10,20,57,63
412,07/11/2001,76,04,19,15,13,75
413,08/11/2001,05,39,43,01,38,50
414,14/11/2001,55,81,29,39,49,42
415,17/11/2001,79,81,62,49,67,64
416,21/11/2001,77,61,49,05,31,38
417,24/11/2001,49,67,12,53,37,86
418,28/11/2001,25,48,10,68,19,63
419,05/12/2001,88,12,41,15,55,[32]
420,09/12/2001,56,[32],39,76,71,85
421,12/12/2001,76,72,73,89,[20],10
422,15/12/2001,37,12,08,[14],80,77
423,19/12/2001,88,80,[49],05,43,61
424,22/12/2001,74,81,56,85,61,39
425,27/12/2001,71,88,42,39,72,89
426,29/12/2001,42,06,[83],27,33,03
427,31/12/2001,74,49,04,79,59,57
428,06/01/2002,33,23,41,60,55,53
429,16/01/2002,06,85,49,83,63,70
430,19/01/2002,63,76,88,26,86,12
431,23/01/2002,70,[85],15,48,04,13
432,26/01/2002,01,68,88,63,13,39
433,30/01/2002,80,50,47,90,89,85
434,01/02/2002,26,14,79,68,70,77
435,02/02/2002,37,64,14,58,01,63
436,03/02/2002,90,81,82,76,13,61
437,05/02/2002,84,64,13,86,80,[07]
438,10/02/2002,80,68,38,08,81,85
439,11/02/2002,60,25,88,89,83,04
440,13/02/2002,80,49,37,[53],32,40
441,16/02/2002,16,[06],[62],07,51,83
442,20/02/2002,80,06,10,63,08,83
443,23/02/2002,81,76,37,49,19,07
444,27/02/2002,04,77,49,07,61,48
445,04/03/2002,05,[15],80,06,67,41
446,07/03/2002,56,13,48,63,85,71
447,08/03/2002,42,70,37,34,72,01
448,12/03/2002,88,12,15,45,43,63
449,13/03/2002,81,80,07,[64],11,83
450,16/03/2002,[34],12,58,72,83,73
451,20/03/2002,68,10,[35],56,16,81
452,23/03/2002,59,80,37,13,78,89
453,27/03/2002,45,75,12,37,86,67
454,30/03/2002,48,10,04,58,63,88
455,05/04/2002,68,15,55,45,63,[06]
456,09/04/2002,14,17,37,81,07,[88]
457,13/04/2002,10,14,06,07,55,87
458,17/04/2002,15,47,63,42,30,20
459,20/04/2002,84,82,[88],48,70,36
460,24/04/2002,37,07,13,82,48,38
461,27/04/2002,[45],73,53,[37],70,87
462,01/05/2002,26,45,88,19,28,42
463,06/05/2002,90,33,72,07,83,03
464,10/05/2002,85,03,61,76,45,87
465,12/05/2002,12,68,32,43,70,85
466,15/05/2002,89,87,47,49,48,61
467,18/05/2002,64,34,11,36,45,07
468,22/05/2002,49,84,86,71,37,90
469,25/05/2002,[88],53,71,32,83,07
470,29/05/2002,48,45,80,[82],70,89
471,02/06/2002,87,80,81,84,88,16
472,03/06/2002,[06],33,43,66,37,14
473,04/06/2002,13,01,45,20,39,10
474,07/06/2002,40,79,85,23,67,81
475,11/06/2002,04,[59],64,33,81,78
476,15/06/2002,39,37,14,06,67,81
477,19/06/2002,05,17,71,14,38,12
478,22/06/2002,62,19,43,57,35,81
479,26/06/2002,73,01,30,50,21,37
480,29/06/2002,76,62,48,17,71,58
481,08/07/2002,61,03,[53],80,45,55
482,09/07/2002,10,48,35,14,68,29
483,12/07/2002,[06],83,48,80,70,81
484,13/07/2002,40,[63],25,62,79,26
485,17/07/2002,88,04,32,25,42,29
486,20/07/2002,15,55,70,17,60,04
487,24/07/2002,32,77,67,23,19,70
488,27/07/2002,62,50,63,76,81,[11]
489,31/07/2002,48,[12],70,14,79,[68]
490,05/08/2002,56,63,39,88,[57],48
491,06/08/2002,17,07,89,62,63,04
492,14/08/2002,[25],53,49,19,81,84
493,17/08/2002,16,70,86,58,89,14
494,21/08/2002,01,80,41,11,40,13
495,24/08/2002,71,[38],76,40,28,63
496,28/08/2002,[49],43,03,64,33,85
497,31/08/2002,[45],81,87,80,55,53
498,01/09/2002,26,86,[87],[15],88,84
499,02/09/2002,33,37,17,80,06,86
