NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
169,08/07/1999,[29],64,76,77,[88],89
170,14/07/1999,37,59,69,74,77,82
171,17/07/1999,48,63,67,77,79,85
172,21/07/1999,14,28,41,55,87,[89]
173,24/07/1999,37,44,62,69,86,90
174,28/07/1999,43,50,67,69,72,74
175,31/07/1999,50,57,63,79,82,89
176,05/08/1999,[14],19,20,48,54,88
177,09/08/1999,17,18,52,67,[75],77
178,14/08/1999,[45],48,68,69,70,89
179,18/08/1999,18,63,81,84,85,86
180,21/08/1999,02,08,38,71,76,88
181,25/08/1999,15,22,26,64,74,86
182,28/08/1999,01,56,61,62,69,78
183,01/09/1999,19,22,27,31,56,61
184,06/09/1999,10,42,57,62,66,67
185,10/09/1999,28,30,31,50,82,85
186,12/09/1999,36,40,51,53,64,[88]
187,15/09/1999,15,23,26,71,83,86
188,18/09/1999,02,06,46,70,73,87
189,22/09/1999,33,35,48,71,[80],86
190,25/09/1999,13,15,23,42,52,[79]
191,29/09/1999,08,25,26,44,48,80
192,02/10/1999,[08],10,44,47,85,88
193,03/10/1999,10,12,46,51,55,79
194,04/10/1999,05,07,23,43,58,83
195,07/10/1999,12,23,31,43,52,81
196,11/10/1999,[21],28,43,62,67,86
197,13/10/1999,08,18,42,82,84,86
198,16/10/1999,39,42,49,60,63,83
199,20/10/1999,12,16,18,28,73,89
200,23/10/1999,03,05,09,37,60,69
201,27/10/1999,07,14,48,49,62,[76]
202,30/10/1999,06,[21],25,51,61,79
203,08/11/1999,15,34,35,65,88,89
204,09/11/1999,12,21,34,47,85,86
205,12/11/1999,05,[06],14,51,55,79
206,13/11/1999,38,45,48,79,[82],87
207,17/11/1999,08,11,28,44,50,67
208,20/11/1999,54,56,74,[76],78,85
209,24/11/1999,11,19,51,65,74,90
210,27/11/1999,19,37,46,78,[79],87
211,05/12/1999,[07],11,17,42,48,67
212,06/12/1999,24,28,52,70,77,90
213,15/12/1999,22,70,73,80,81,88
214,18/12/1999,[13],15,[42],78,86,88
215,22/12/1999,[32],54,[59],70,71,81
216,27/12/1999,25,28,54,55,68,84
217,29/12/1999,09,11,[42],52,60,64
218,03/01/2000,17,34,48,57,81,87
219,04/01/2000,41,45,77,84,89,90
220,07/01/2000,20,32,54,65,67,83
221,15/01/2000,25,44,53,78,80,89
222,19/01/2000,53,[57],60,74,75,90
223,22/01/2000,19,34,57,71,73,76
224,26/01/2000,41,42,[57],66,85,90
225,29/01/2000,28,48,[65],[70],76,86
226,02/02/2000,41,59,62,69,73,86
227,08/02/2000,18,48,58,67,81,90
228,09/02/2000,24,27,33,38,62,68
229,11/02/2000,03,15,27,54,63,70
230,12/02/2000,33,51,60,72,78,82
231,16/02/2000,25,45,47,60,73,84
232,19/02/2000,23,[25],44,53,73,76
233,23/02/2000,39,41,78,81,82,88
234,26/02/2000,03,06,[35],49,54,62
235,01/03/2000,14,16,27,50,53,70
236,05/03/2000,[13],40,46,[71],88,89
237,06/03/2000,14,26,40,62,65,74
238,15/03/2000,25,32,34,[61],84,86
239,18/03/2000,53,66,69,[81],82,84
240,22/03/2000,05,23,40,42,47,[65]
241,25/03/2000,61,70,71,78,83,86
242,29/03/2000,32,36,48,65,76,81
243,03/04/2000,38,59,62,65,67,79
244,10/04/2000,[24],34,39,44,87,90
245,11/04/2000,07,46,56,60,61,69
246,15/04/2000,01,42,44,70,73,77
247,19/04/2000,29,30,36,41,66,80
248,22/04/2000,53,58,63,77,78,[82]
249,26/04/2000,39,63,74,77,79,88
250,29/04/2000,[08],41,46,60,75,77
251,01/05/2000,18,21,23,55,59,90
252,02/05/2000,18,36,61,73,77,90
253,04/05/2000,14,15,41,43,59,88
254,07/05/2000,21,29,46,60,62,[88]
255,08/05/2000,19,29,60,64,67,73
256,13/05/2000,08,41,71,72,[79],85
257,17/05/2000,31,45,57,68,80,83
258,20/05/2000,12,20,48,49,66,89
259,24/05/2000,12,30,54,60,70,81
260,27/05/2000,21,22,55,69,71,88
261,31/05/2000,28,[39],56,72,73,74
262,05/06/2000,12,22,[26],64,77,88
263,09/06/2000,05,09,71,73,89,90
264,12/06/2000,21,25,61,63,67,74
265,14/06/2000,22,69,79,83,85,87
266,17/06/2000,07,16,45,47,63,70
267,21/06/2000,02,30,58,60,78,88
268,24/06/2000,17,19,61,72,84,88
269,28/06/2000,[03],31,32,74,75,80
270,06/07/2000,13,15,28,64,70,82
271,10/07/2000,27,28,36,43,72,89
272,15/07/2000,07,20,21,[74],85,88
273,19/07/2000,12,15,26,[72],76,84
274,22/07/2000,25,34,59,61,67,86
275,26/07/2000,18,21,61,72,73,79
276,29/07/2000,20,34,42,77,87,90
277,01/08/2000,01,02,[06],[47],51,85
278,03/08/2000,17,25,52,56,58,73
279,04/08/2000,19,24,27,[54],75,85
280,07/08/2000,26,[41],59,72,77,[80]
281,11/08/2000,11,20,31,51,63,79
282,16/08/2000,05,09,10,[49],55,76
283,19/08/2000,19,34,36,73,78,88
284,23/08/2000,02,23,26,28,72,[76]
285,26/08/2000,[04],[19],20,35,50,66
286,30/08/2000,[08],48,51,60,66,75
287,02/09/2000,38,45,63,64,68,69
288,08/09/2000,08,12,14,59,66,87
289,09/09/2000,[03],16,28,52,59,75
290,12/09/2000,05,45,59,61,[62],63
291,13/09/2000,[01],08,33,[45],67,68
292,16/09/2000,06,15,18,57,58,66
293,20/09/2000,42,54,55,65,70,75
294,23/09/2000,49,[51],[56],62,74,75
295,27/09/2000,07,08,11,34,61,[87]
296,30/09/2000,02,09,34,[60],73,88
297,05/10/2000,11,24,30,72,75,88
298,06/10/2000,06,[37],44,51,88,89
299,14/10/2000,47,53,55,60,68,90
300,18/10/2000,26,28,39,64,74,86
301,21/10/2000,07,30,43,48,63,86
302,25/10/2000,[39],53,62,64,[76],89
303,28/10/2000,22,24,25,[29],66,67
304,03/11/2000,34,[42],52,57,79,86
305,10/11/2000,03,07,17,21,53,72
306,11/11/2000,[09],52,63,[66],86,89
307,15/11/2000,04,18,22,55,59,88
308,18/11/2000,06,30,37,67,74,80
309,22/11/2000,10,32,60,74,78,85
310,25/11/2000,17,45,66,78,87,88
311,29/11/2000,43,60,70,71,78,81
312,01/12/2000,14,44,50,63,70,82
313,02/12/2000,28,[67],68,70,79,85
314,04/12/2000,11,30,46,69,85,88
315,07/12/2000,13,39,50,65,69,71
316,08/12/2000,16,20,46,60,69,73
317,13/12/2000,22,43,44,57,59,87
318,16/12/2000,09,[23],[33],61,64,66
